58.0,1.3260580522148544,0.3667326731255145,6.059295886827165,
59.0,1.325978161254247,0.365115529470245,6.061684461309361,
60.0,1.3259104895203713,0.3636271850911418,6.0638827950152505,
61.0,1.3258531680971344,0.3622573816209372,6.06590603989142,
62.0,1.3258046139169228,0.3609966777318847,6.067768141090149,
63.0,1.325763486040417,0.35983638406170254,6.069481933085943,
64.0,1.3257286486233597,0.35876850332241433,6.071059228136745,
65.0,1.3256991395475128,0.3577856751792912,6.072510897699556,
66.0,1.325674143849471,0.35688112551997386,6.0738469473616155,
67.0,1.3256529712135046,0.35604861976411367,6.075076585803599,
68.0,1.3256350369068497,0.35528241989172266,6.076208288270161,
69.0,1.3256198456309147,0.35457724489404896,6.077249854985299,
70.0,1.3256069778424378,0.35392823437438914,6.078208464915149,
71.0,1.3255960781667975,0.35333091504795405,6.079090725248792,
72.0,1.325586845583489,0.3527811699098935,6.079902716938091,
73.0,1.3255790251127388,0.3522752098589698,6.0806500366104705,
74.0,1.3255724007736234,0.3518095475812932,6.081337835143492,
75.0,1.3255667896192405,0.35138097351412123,6.0819708531671175,
76.0,1.325562036684199,0.35098653372404676,6.082553453738355,
77.0,1.32555801070488,0.35062350954710464,6.083089652413494,
78.0,1.3255546004942755,0.3502893988504638,6.083583144925198,
79.0,1.3255517118712972,0.34998189878655583,6.084037332655231,
80.0,1.3255492650597445,0.3496988899207697,6.084455346078373,
81.0,1.3255471924850881,0.34943842162331396,6.084840066339122,
82.0,1.3255454369082416,0.349198698624563,6.085194145109889,
83.0,1.3255439498447725,0.3489780686412154,6.0855200228675725,
84.0,1.325542690225878,0.348775010987984,6.085819945714466,
85.0,1.3255416232641857,0.3485881260963196,6.086095980859447,
86.0,1.3255407194930062,0.348416125867928,6.0863500308661544,
87.0,1.3255399539525465,0.34825782479659345,6.086583846766344,
88.0,1.3255393055005835,0.3481121317971135,6.086799040128826,
89.0,1.3255387562285703,0.3479780426850272,6.086997094167145,
90.0,1.325538290967054,0.34785463325530686,6.087179373962593,
91.0,1.32553789686673,0.3477410529123028,6.087347135872981,
92.0,1.325537563043578,0.3476365188070388,6.087501536192049,
93.0,1.3255372802782759,0.3475403104414511,6.087643639119187,
94.0,1.3255370407615898,0.3474517647023769,6.087774424094393,
95.0,1.3255368378786936,0.347370271291068,6.087894792549036,
96.0,1.325536666026494,0.3472952685167253,6.088005574118938,
97.0,1.325536520458881,0.3472262394250635,6.08810753236262,
98.0,1.3255363971556617,0.34716270823521855,6.088201370024099,
99.0,1.3255362927115204,0.3471042370604437,6.088287733876535,

